age,workclass,education,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,class
39.0,State-gov,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.0,0.0,40.0,United-States,<=50K
38.0,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
30.0,Private,7th-8th,Married-civ-spouse,Craft-repair,Husband,White,Male,2829.0,0.0,40.0,United-States,<=50K
50.0,Private,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,35.0,United-States,<=50K
28.0,Private,Some-college,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,30.0,United-States,<=50K
34.0,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,53.0,United-States,<=50K
55.0,Private,HS-grad,Divorced,Handlers-cleaners,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
20.0,Private,HS-grad,Never-married,Handlers-cleaners,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
19.0,,Some-college,Never-married,,Not-in-family,White,Female,0.0,0.0,32.0,United-States,<=50K
21.0,Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,Male,0.0,0.0,35.0,United-States,<=50K
39.0,Private,Some-college,Divorced,Other-service,Not-in-family,White,Female,0.0,0.0,20.0,United-States,<=50K
33.0,Local-gov,HS-grad,Never-married,Other-service,Unmarried,Amer-Indian-Eskimo,Male,0.0,0.0,40.0,United-States,<=50K
26.0,Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
31.0,State-gov,Some-college,Never-married,Other-service,Own-child,White,Female,0.0,0.0,65.0,United-States,<=50K
32.0,Private,5th-6th,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,60.0,Mexico,<=50K
60.0,Self-emp-not-inc,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,50.0,United-States,<=50K
21.0,Private,Some-college,Never-married,Other-service,Own-child,Black,Male,0.0,0.0,20.0,United-States,<=50K
27.0,Private,Some-college,Divorced,Adm-clerical,Unmarried,Black,Female,0.0,0.0,36.0,United-States,<=50K
33.0,Private,5th-6th,Divorced,Handlers-cleaners,Unmarried,White,Male,0.0,0.0,40.0,Mexico,<=50K
43.0,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
18.0,Self-emp-not-inc,10th,Never-married,Farming-fishing,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
37.0,Private,7th-8th,Divorced,Exec-managerial,Not-in-family,White,Male,0.0,0.0,50.0,United-States,<=50K
58.0,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
24.0,Private,HS-grad,Never-married,Adm-clerical,Other-relative,White,Male,0.0,0.0,40.0,United-States,<=50K
26.0,Private,Bachelors,Never-married,Other-service,Other-relative,White,Male,0.0,0.0,15.0,United-States,<=50K
43.0,Self-emp-inc,HS-grad,Divorced,Craft-repair,Unmarried,White,Male,5455.0,0.0,50.0,United-States,<=50K
34.0,Private,11th,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
38.0,Private,Bachelors,Married-civ-spouse,Exec-managerial,Wife,White,Female,0.0,0.0,40.0,United-States,<=50K
31.0,,HS-grad,Married-civ-spouse,,Wife,Black,Female,0.0,0.0,45.0,United-States,<=50K
26.0,Private,Bachelors,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,40.0,United-States,<=50K
28.0,Private,HS-grad,Divorced,Transport-moving,Unmarried,Black,Female,0.0,0.0,20.0,United-States,<=50K
22.0,Federal-gov,Some-college,Married-civ-spouse,Sales,Husband,White,Male,0.0,1902.0,37.0,United-States,<=50K
26.0,Private,HS-grad,Divorced,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
39.0,Private,Some-college,Divorced,Exec-managerial,Unmarried,White,Female,0.0,625.0,40.0,United-States,<=50K
23.0,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
62.0,,HS-grad,Married-civ-spouse,,Husband,White,Male,0.0,0.0,8.0,United-States,<=50K
39.0,Federal-gov,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
43.0,Federal-gov,Assoc-voc,Divorced,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
33.0,Self-emp-not-inc,Some-college,Never-married,Farming-fishing,Not-in-family,White,Male,0.0,0.0,70.0,United-States,<=50K
68.0,State-gov,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,20.0,United-States,<=50K
32.0,Private,Bachelors,Never-married,Adm-clerical,Not-in-family,Asian-Pac-Islander,Male,0.0,0.0,40.0,United-States,<=50K
25.0,Private,Some-college,Never-married,Adm-clerical,Unmarried,Other,Male,0.0,0.0,40.0,United-States,<=50K
53.0,Private,5th-6th,Married-civ-spouse,Other-service,Other-relative,White,Female,0.0,0.0,24.0,Italy,<=50K
62.0,,HS-grad,Married-civ-spouse,,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
20.0,Private,HS-grad,Never-married,Machine-op-inspct,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
26.0,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
23.0,Private,HS-grad,Never-married,Transport-moving,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
43.0,State-gov,HS-grad,Divorced,Tech-support,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
29.0,State-gov,Some-college,Never-married,Protective-serv,Not-in-family,White,Male,0.0,0.0,36.0,United-States,<=50K
34.0,Private,10th,Separated,Other-service,Unmarried,White,Female,0.0,0.0,36.0,United-States,<=50K
24.0,Private,Some-college,Never-married,Sales,Own-child,White,Male,0.0,0.0,35.0,United-States,<=50K
19.0,Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
40.0,Private,Some-college,Divorced,Other-service,Not-in-family,White,Female,0.0,0.0,48.0,United-States,<=50K
45.0,Private,HS-grad,Widowed,Sales,Unmarried,White,Female,0.0,0.0,45.0,United-States,<=50K
43.0,Private,HS-grad,Separated,Handlers-cleaners,Unmarried,Black,Female,0.0,0.0,45.0,United-States,<=50K
22.0,,9th,Never-married,,Not-in-family,White,Male,0.0,0.0,30.0,United-States,<=50K
72.0,,Some-college,Married-spouse-absent,,Not-in-family,White,Male,0.0,0.0,3.0,United-States,<=50K
29.0,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
47.0,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,0.0,50.0,United-States,<=50K
24.0,Private,HS-grad,Never-married,Sales,Own-child,White,Male,0.0,0.0,35.0,El-Salvador,<=50K
22.0,,Some-college,Never-married,,Not-in-family,White,Male,0.0,0.0,15.0,United-States,<=50K
21.0,Private,HS-grad,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,40.0,United-States,<=50K
37.0,Private,Some-college,Widowed,Other-service,Not-in-family,White,Female,2354.0,0.0,40.0,,<=50K
74.0,Self-emp-not-inc,Prof-school,Divorced,Prof-specialty,Other-relative,White,Male,0.0,0.0,40.0,United-States,<=50K
70.0,Self-emp-not-inc,Some-college,Married-civ-spouse,Farming-fishing,Husband,White,Male,2653.0,0.0,70.0,United-States,<=50K
27.0,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
32.0,Local-gov,Bachelors,Divorced,Adm-clerical,Unmarried,Asian-Pac-Islander,Female,0.0,0.0,46.0,United-States,<=50K
30.0,Private,11th,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,50.0,United-States,<=50K
29.0,Local-gov,Assoc-voc,Divorced,Protective-serv,Unmarried,White,Male,0.0,0.0,56.0,United-States,<=50K
18.0,Private,11th,Never-married,Handlers-cleaners,Own-child,White,Male,0.0,1602.0,40.0,United-States,<=50K
39.0,State-gov,Some-college,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,70.0,United-States,<=50K
21.0,Private,Some-college,Never-married,Other-service,Own-child,White,Female,0.0,0.0,30.0,United-States,<=50K
31.0,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,38.0,United-States,<=50K
33.0,Local-gov,Some-college,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
29.0,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
34.0,Private,Some-college,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,1485.0,40.0,United-States,<=50K
52.0,State-gov,Bachelors,Widowed,Exec-managerial,Unmarried,White,Female,0.0,0.0,55.0,United-States,<=50K
35.0,Private,HS-grad,Never-married,Sales,Not-in-family,White,Male,0.0,0.0,25.0,United-States,<=50K
33.0,Private,10th,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
40.0,,9th,Divorced,,Unmarried,White,Female,0.0,0.0,5.0,Cuba,<=50K
66.0,,1st-4th,Never-married,,Not-in-family,Black,Male,0.0,0.0,30.0,United-States,<=50K
36.0,Private,HS-grad,Never-married,Other-service,Unmarried,White,Female,0.0,0.0,30.0,United-States,<=50K
17.0,Local-gov,11th,Never-married,Prof-specialty,Own-child,White,Female,0.0,0.0,40.0,United-States,<=50K
32.0,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
39.0,Private,HS-grad,Never-married,Machine-op-inspct,Unmarried,Black,Female,0.0,0.0,40.0,United-States,<=50K
19.0,Self-emp-inc,Some-college,Never-married,Farming-fishing,Own-child,White,Male,0.0,0.0,60.0,United-States,<=50K
47.0,Local-gov,Bachelors,Divorced,Prof-specialty,Not-in-family,Black,Female,0.0,0.0,40.0,United-States,<=50K
49.0,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,1672.0,98.0,United-States,<=50K
32.0,Private,HS-grad,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,40.0,United-States,<=50K
28.0,Self-emp-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,50.0,United-States,<=50K
39.0,Self-emp-inc,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
27.0,Self-emp-inc,HS-grad,Never-married,Sales,Not-in-family,White,Male,0.0,0.0,50.0,United-States,<=50K
24.0,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,44.0,United-States,<=50K
19.0,Private,HS-grad,Never-married,Other-service,Own-child,White,Male,0.0,0.0,30.0,United-States,<=50K
50.0,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
32.0,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,42.0,United-States,<=50K
43.0,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,50.0,United-States,<=50K
29.0,Private,Bachelors,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
90.0,Private,Bachelors,Never-married,Prof-specialty,Own-child,White,Female,0.0,0.0,10.0,United-States,<=50K
24.0,Private,Preschool,Never-married,Farming-fishing,Not-in-family,White,Male,0.0,0.0,36.0,Mexico,<=50K
24.0,Private,Some-college,Never-married,Farming-fishing,Own-child,White,Male,0.0,0.0,50.0,United-States,<=50K
24.0,Private,Some-college,Never-married,Other-service,Not-in-family,White,Female,0.0,0.0,53.0,United-States,<=50K
30.0,Private,Bachelors,Never-married,Adm-clerical,Other-relative,White,Male,0.0,0.0,40.0,United-States,<=50K
46.0,Private,Bachelors,Separated,Exec-managerial,Unmarried,White,Female,0.0,0.0,40.0,United-States,<=50K
19.0,Local-gov,Some-college,Never-married,Adm-clerical,Own-child,White,Female,0.0,1721.0,30.0,United-States,<=50K
39.0,Private,9th,Separated,Craft-repair,Own-child,White,Male,0.0,0.0,35.0,Mexico,<=50K
43.0,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
35.0,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
65.0,Private,HS-grad,Widowed,Sales,Not-in-family,White,Female,0.0,0.0,24.0,United-States,<=50K
34.0,Private,HS-grad,Divorced,Craft-repair,Unmarried,White,Male,0.0,0.0,40.0,United-States,<=50K
41.0,Private,Assoc-voc,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
24.0,Self-emp-not-inc,Some-college,Never-married,Farming-fishing,Own-child,White,Male,0.0,0.0,60.0,United-States,<=50K
24.0,Private,HS-grad,Never-married,Other-service,Not-in-family,Amer-Indian-Eskimo,Male,0.0,0.0,35.0,United-States,<=50K
37.0,Private,HS-grad,Never-married,Machine-op-inspct,Not-in-family,White,Male,0.0,0.0,38.0,Puerto-Rico,<=50K
58.0,Private,HS-grad,Divorced,Other-service,Unmarried,White,Female,0.0,0.0,25.0,United-States,<=50K
36.0,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,35.0,Mexico,<=50K
33.0,Federal-gov,Some-college,Married-civ-spouse,Tech-support,Wife,White,Female,4064.0,0.0,40.0,United-States,<=50K
42.0,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,55.0,United-States,<=50K
31.0,Private,Some-college,Never-married,Protective-serv,Other-relative,Black,Male,0.0,0.0,40.0,,<=50K
57.0,Private,HS-grad,Separated,Craft-repair,Unmarried,White,Male,0.0,0.0,40.0,United-States,<=50K
23.0,Private,HS-grad,Divorced,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
35.0,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,0.0,0.0,40.0,United-States,<=50K
39.0,Self-emp-not-inc,Some-college,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,60.0,United-States,<=50K
36.0,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
29.0,Local-gov,Assoc-acdm,Divorced,Other-service,Unmarried,White,Female,0.0,0.0,13.0,United-States,<=50K
25.0,Private,HS-grad,Never-married,Handlers-cleaners,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
24.0,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,44.0,United-States,<=50K
70.0,Private,10th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,50.0,United-States,<=50K
51.0,Federal-gov,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,1902.0,40.0,United-States,<=50K
38.0,Self-emp-not-inc,Masters,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,70.0,United-States,<=50K
28.0,Private,HS-grad,Never-married,Other-service,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
29.0,Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
21.0,Private,Some-college,Never-married,Sales,Own-child,Black,Female,0.0,0.0,40.0,United-States,<=50K
50.0,Private,Some-college,Divorced,Sales,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
65.0,Private,HS-grad,Divorced,Other-service,Other-relative,White,Female,0.0,0.0,14.0,United-States,<=50K
64.0,,HS-grad,Divorced,,Unmarried,White,Female,0.0,0.0,38.0,United-States,<=50K
44.0,Private,11th,Separated,Other-service,Unmarried,Black,Female,0.0,0.0,30.0,United-States,<=50K
17.0,Private,10th,Never-married,Other-service,Own-child,White,Male,0.0,0.0,10.0,United-States,<=50K
17.0,,10th,Never-married,,Own-child,White,Female,0.0,0.0,40.0,United-States,<=50K
43.0,Private,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,60.0,United-States,<=50K
32.0,Private,Assoc-acdm,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,40.0,United-States,<=50K
20.0,Private,Some-college,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,20.0,United-States,<=50K
23.0,Private,Some-college,Never-married,Prof-specialty,Own-child,White,Male,0.0,0.0,10.0,United-States,<=50K
34.0,Private,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,45.0,United-States,<=50K
30.0,Private,Some-college,Never-married,Sales,Own-child,White,Male,0.0,0.0,20.0,United-States,<=50K
32.0,Private,7th-8th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
28.0,Private,Some-college,Never-married,Craft-repair,Not-in-family,Black,Male,0.0,0.0,40.0,United-States,<=50K
28.0,Private,Doctorate,Never-married,Prof-specialty,Not-in-family,White,Male,594.0,0.0,50.0,Germany,<=50K
37.0,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
56.0,Self-emp-inc,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
27.0,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
34.0,Private,HS-grad,Divorced,Machine-op-inspct,Unmarried,White,Female,0.0,0.0,20.0,United-States,<=50K
37.0,Private,HS-grad,Divorced,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
19.0,Private,HS-grad,Never-married,Prof-specialty,Own-child,White,Male,0.0,0.0,30.0,United-States,<=50K
60.0,Private,Assoc-voc,Divorced,Prof-specialty,Unmarried,White,Female,0.0,0.0,40.0,United-States,<=50K
54.0,Self-emp-not-inc,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,2829.0,0.0,30.0,United-States,<=50K
48.0,Self-emp-inc,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,60.0,United-States,<=50K
57.0,,HS-grad,Married-civ-spouse,,Husband,White,Male,0.0,0.0,60.0,United-States,<=50K
62.0,Private,9th,Widowed,Other-service,Unmarried,Black,Female,0.0,0.0,25.0,United-States,<=50K
45.0,Private,Some-college,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
55.0,Local-gov,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
62.0,Private,HS-grad,Widowed,Sales,Not-in-family,White,Female,0.0,0.0,32.0,United-States,<=50K
25.0,Private,10th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,Guatemala,<=50K
49.0,Private,11th,Divorced,Exec-managerial,Not-in-family,White,Female,0.0,0.0,38.0,United-States,<=50K
32.0,State-gov,Some-college,Never-married,Protective-serv,Unmarried,Black,Female,3887.0,0.0,40.0,United-States,<=50K
25.0,Federal-gov,HS-grad,Never-married,Handlers-cleaners,Not-in-family,Amer-Indian-Eskimo,Male,0.0,0.0,40.0,United-States,<=50K
39.0,Private,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,50.0,United-States,<=50K
27.0,Local-gov,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50.0,United-States,<=50K
30.0,Private,HS-grad,Divorced,Other-service,Other-relative,Asian-Pac-Islander,Female,0.0,0.0,40.0,South,<=50K
21.0,Private,Some-college,Never-married,Sales,Own-child,White,Female,0.0,0.0,20.0,United-States,<=50K
33.0,Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,Male,0.0,0.0,50.0,United-States,<=50K
33.0,Private,11th,Never-married,Adm-clerical,Unmarried,Black,Female,0.0,0.0,38.0,United-States,<=50K
70.0,Private,7th-8th,Widowed,Other-service,Not-in-family,White,Female,0.0,0.0,35.0,United-States,<=50K
25.0,Private,Some-college,Never-married,Other-service,Own-child,Black,Male,0.0,0.0,42.0,United-States,<=50K
17.0,Private,11th,Never-married,Other-service,Own-child,White,Male,0.0,0.0,25.0,United-States,<=50K
20.0,Private,Some-college,Never-married,Farming-fishing,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
19.0,Private,Some-college,Never-married,Other-service,Other-relative,Black,Male,0.0,0.0,35.0,United-States,<=50K
31.0,Private,Assoc-acdm,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
26.0,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,55.0,United-States,<=50K
52.0,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
26.0,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
38.0,Private,HS-grad,Divorced,Machine-op-inspct,Not-in-family,White,Male,0.0,0.0,45.0,United-States,<=50K
25.0,Private,Some-college,Never-married,Other-service,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
22.0,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,9.0,United-States,<=50K
30.0,Self-emp-not-inc,Assoc-acdm,Divorced,Craft-repair,Not-in-family,White,Male,0.0,0.0,50.0,United-States,<=50K
59.0,Self-emp-not-inc,11th,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,20.0,United-States,<=50K
49.0,Private,Some-college,Divorced,Handlers-cleaners,Unmarried,Black,Female,0.0,0.0,40.0,United-States,<=50K
